run_id,condition,is_injected_failure,should_pass,model_validation,evidence_complete,ai_discovery_present,evaluation_result,evaluation_internal_consistent,approval,trace_consistent,run_available,evidence_pack_present,events_content_sha256_match,export_digest_match,artifact_bound_verification,policy_version_match,approval_is_stale,causal_evaluation_before_approval,run_id_matches_decision_scope,baseline_verdict,pipeline_baseline_verdict,gate_verdict,expected_gate_verdict,gate_matches_rubric
cfi-1344,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1345,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1346,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1347,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1348,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1349,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1350,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1351,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1352,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1353,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1354,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1355,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1356,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1357,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1358,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1359,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1360,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1361,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1362,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1363,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1364,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1365,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1366,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1367,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1368,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1369,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1370,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1371,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1372,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1373,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1374,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1375,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1376,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1377,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1378,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1379,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1380,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1381,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1382,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1383,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1384,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1385,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1386,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1387,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1388,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1389,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1390,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1391,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1392,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1393,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1394,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1395,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1396,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1397,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1398,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1399,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1400,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1401,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1402,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1403,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1404,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1405,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1406,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1407,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1408,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1409,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1410,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1411,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1412,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1413,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1414,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1415,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1416,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1417,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1418,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1419,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1420,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1421,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1422,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1423,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1424,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1425,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1426,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1427,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1428,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1429,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1430,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1431,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1432,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1433,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1434,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1435,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1436,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1437,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1438,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1439,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1440,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1441,invalid_approval_state,True,False,passed,True,True,pass,True,denied,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
